t,x1,x2,m_t,y_t
1,0.4967141530112327,1.3993554365860021,-0.6635435913933594,0.9620432888546877
2,-0.13826430117118466,0.9246336829127688,-2.270893316516977,-1.2179967146039692
3,0.6476885381006925,0.05963036992017413,-1.92433783549095,0.9994906757239497
4,1.5230298564080254,-0.6469367777055739,-0.7201529625563172,4.08194124422018
5,-0.23415337472333597,0.6982233136135899,-1.4807184266270577,-0.3905271396029337
6,-0.23413695694918055,0.3934853854217496,-0.5349325643062568,0.7990736919325727
7,1.5792128155073915,0.8951932200277323,1.043847140165627,4.696511787404528
8,0.7674347291529088,0.6351718016819695,-0.8197815220122746,1.8232331303715128
9,-0.4694743859349521,1.0495527153193351,-2.0192070982032395,-1.5630608493611358
10,0.5425600435859647,-0.535235211560568,-1.8704875334992768,1.3715407011281247
11,-0.46341769281246226,1.3173940656343257,-2.3780635918470043,-2.1271053835731584
12,-0.46572975357025687,0.19759960469239965,-0.8957685615191616,0.24755712437153343
13,0.24196227156603412,2.0752608726252655,-0.288430953668558,0.41430375558028054
14,-1.913280244657798,-0.6891878180895679,-0.7749891475181031,-1.0935592600331454
15,-1.7249178325130328,1.7359638031652493,-2.452949077494124,-4.429096868795873
16,-0.5622875292409727,0.1979107834626478,-1.6043760076651075,-0.6061359282966847
17,-1.0128311203344238,-0.6514180036144483,-1.573395798618557,-0.571508076228634
18,0.3142473325952739,-0.48388583405432156,-1.7072780493287156,1.1512016168076527
19,-0.9080240755212109,-0.32034730819432017,-0.41162335754088913,0.4826183757327506
20,-1.4123037013352915,0.4241659464019164,1.0887229909587814,0.6309346818343111
21,1.465648768921554,0.5228354880354996,-0.1608052907733883,3.6193994721805427
22,-0.22577630048653566,-0.573700003938579,-3.883917515304414,-1.7636219628833545
23,0.06752820468792384,-0.02435459226098284,-2.9564758873495953,-0.8356999065089235
24,-1.4247481862134568,2.1422703586118637,0.5731858582548284,-1.277752707954848
25,-0.5443827245251827,1.7275431701007113,1.9643412159638542,1.765732593095511
26,0.11092258970986608,0.4363236696740321,1.542125404201912,3.3594503530274853
27,-1.1509935774223028,0.03800347816820029,0.44976467056214803,0.6928715218941335
28,0.37569801834567196,0.1200313267182613,0.9622896769607988,3.429811643104698
29,-0.600638689918805,0.6135179727304166,0.045969823780806815,0.654197410718266
30,-0.2916937497932768,-1.0227925651984056,-0.09606695414775095,2.284626473321058
31,-0.6017066122293969,-0.2573765374233451,0.9137945940250888,2.2171359056196698
32,1.8522781845089378,-1.6685840738775894,1.6180485537388931,7.73133308960437
33,-0.013497224737933921,0.39922312260527926,4.101114879256262,5.761490544065138
34,-1.0577109289559004,0.647195939702741,3.7954539447138425,3.691130799517799
35,0.822544912103189,-0.483186462299374,1.479364110959986,5.099730648954269
36,-1.2208436499710222,1.5739867632900328,0.8559415145563518,-0.23451337103220782
37,0.2088635950047554,-1.2257656630023412,-1.1247063991727284,2.1692015237362776
38,-1.9596701238797756,-1.4643748802098202,-2.1229488326806933,-1.8909541143325004
39,-1.3281860488984305,0.22445181855997204,-1.609679240398519,-1.7815197685941422
40,0.19686123586912352,1.0470983026121545,-1.6915738816900454,-0.23396066997608367
41,0.7384665799954104,1.6839276914578687,-1.0598396416404274,0.7007180751863931
42,0.1713682811899705,-0.45888426286894,-1.33349233277736,1.2906674993027476
43,-0.11564828238824053,1.0786808334312956,-0.09091251949502846,0.8726703901775742
44,-0.3011036955892888,-0.03850846950070721,0.573791293830781,2.1529425260474135
45,-1.4785219903674274,-0.17262729994081963,0.02860915442401865,-0.05107199117446648
46,-0.7198442083947086,0.8836599374866724,-0.2023876985651447,0.010918038853454437
47,-0.4606387709597875,0.6523228784134196,-0.09551905116573224,0.6916644896638506
48,1.0571222262189157,-1.5763921569842494,0.8945120187005091,5.741309083616283
49,0.3436182895684614,1.4765403497258958,-0.06421130704662865,1.269983847525347
50,-1.763040155362734,1.3800913541474515,-1.192995944135223,-2.941629260497285
51,0.324083969394795,-0.6255627015095294,-1.0268343212789575,1.9597417940208584
52,-0.38508228041631654,0.39580353343740904,-2.038551651507294,-0.932817898881696
53,-0.6769220003059587,0.4940301862827388,-2.5858036631673524,-1.9964108126524818
54,0.6116762888408679,0.2606737658239071,-2.1166046335166926,0.5923707870854837
55,1.030999522495951,-0.5503051538454201,-0.5567974692181735,3.429945937602089
56,0.9312801191161986,-0.6716233679380516,0.29155690849289395,4.225775781517633
57,-0.8392175232226385,-0.025554070991445278,0.25104866456703934,1.0126656365262376
58,-0.3092123758512146,1.1727290192593647,1.1138897777261012,1.7118879985417874
59,0.33126343140356396,0.5436001545944323,0.8588594137301366,2.9208744371599367
60,0.9755451271223592,-0.37061433208610595,0.7000111815103728,4.459820337862796
61,-0.47917423784528995,0.7716987106483447,0.5855350498419598,1.249414724555349
62,-0.18565897666381712,-2.8485426206300755,0.4835645293060882,4.483910160814423
63,-1.1063349740060282,1.1487657003721035,-0.12678416468868958,-0.7052991859954147
64,-1.1962066240806708,-1.7397137787780996,-2.811385765307451,-1.2139246784059776
65,0.812525822394198,-0.36244094140313216,-2.6535495182190676,0.8551919684947351
66,1.356240028570823,-1.1196698946261439,0.20639432618810558,5.136490284745255
67,-0.07201012158033385,-1.2946814757209058,1.4021253690040498,4.329855367210273
68,1.0035328978920242,1.1608267873785194,1.8791813234516188,4.455819240386839
69,0.36163602504763415,-0.46770120131189136,2.706830242875333,5.623445241496297
70,-0.6451197546051243,0.3465038817307158,2.1067500687150496,2.8618673314227907
71,0.36139560550841393,-0.04692057887918407,1.3461423891170736,3.925772260483042
72,1.5380365664659692,0.47704082722312147,0.3748413749864665,4.300263562906923
73,-0.03582603910995154,0.07682189106025536,-0.3688261715938853,1.5159772568929832
74,1.5646436558140062,-1.2829922241885696,0.41130825423142003,5.784667517303284
75,-2.6197451040897444,0.99626681944714,1.6984272312781,-1.0282038804142286
76,0.8219025043752238,-0.4937565831613125,1.2064023223964535,4.834261345488339
77,0.08704706823817122,-1.556581898659751,0.038673845857411626,3.41450996714247
78,-0.29900735046586746,-0.4281151609659125,-0.008065740716438868,1.88591536235749
79,0.0917607765355023,1.5007597906343109,0.6726717134440728,1.6097050457398776
80,-1.9875689146008928,0.8502217421134929,-0.8448936067519127,-2.5064243723440462
81,-0.21967188783751193,-0.3486521344078592,-3.5008475975419655,-1.551433721771946
82,0.3571125715117464,-0.3492577043184288,-3.220626151152038,-0.4055511304296755
83,1.477894044741516,-0.3216350512173826,-3.0584521473879214,1.4156969606982583
84,-0.5182702182736474,2.076747983560841,-2.9510071818611343,-3.389810896120278
85,-0.8084936028931876,0.38193545223155334,-1.9325519067594028,-1.4508406728844268
